1024 1024 100 1024 2 1 0.11319
1024 1024 100 1024 2 1 0.113169
1024 1024 100 1024 2 1 0.113533
1024 1024 100 1024 2 1 0.113218
1024 1024 100 1024 2 1 0.11314
1024 1024 100 1024 2 1 0.113273
1024 1024 100 1024 2 1 0.113347
1024 1024 100 1024 2 1 0.113301
1024 1024 100 1024 2 1 0.113163
1024 1024 100 1024 2 1 0.113135
1448 1448 100 1448 4 1 0.077662
1448 1448 100 1448 4 1 0.077704
1448 1448 100 1448 4 1 0.0780699
1448 1448 100 1448 4 1 0.078516
1448 1448 100 1448 4 1 0.0778921
1448 1448 100 1448 4 1 0.0774169
1448 1448 100 1448 4 1 0.0783861
1448 1448 100 1448 4 1 0.077811
1448 1448 100 1448 4 1 0.077054
1448 1448 100 1448 4 1 0.0780149
2048 2048 100 2048 8 1 0.0706282
2896 2896 100 2896 16 1 0.066479
2048 2048 100 2048 8 1 0.067941
2896 2896 100 2896 16 1 0.066442
2048 2048 100 2048 8 1 0.070086
2896 2896 100 2896 16 1 0.0664279
2048 2048 100 2048 8 1 0.071209
2896 2896 100 2896 16 1 0.066469
2048 2048 100 2048 8 1 0.0678689
2048 2048 100 2048 8 1 0.0666621
2896 2896 100 2896 16 1 0.0699441
2048 2048 100 2048 8 1 0.071172
2896 2896 100 2896 16 1 0.0674279
2048 2048 100 2048 8 1 0.067451
2896 2896 100 2896 16 1 0.0665319
2048 2048 100 2048 8 1 0.069232
2896 2896 100 2896 16 1 0.0664542
2048 2048 100 2048 8 1 0.0711751
2896 2896 100 2896 16 1 0.066463
2896 2896 100 2896 16 1 0.066468
4096 4096 100 4096 32 1 0.064389
4096 4096 100 4096 32 1 0.064466
4096 4096 100 4096 32 1 0.0644021
4096 4096 100 4096 32 1 0.068805
4096 4096 100 4096 32 1 0.0644031
4096 4096 100 4096 32 1 0.06441
4096 4096 100 4096 32 1 0.0643981
4096 4096 100 4096 32 1 0.064394
4096 4096 100 4096 32 1 0.0643902
4096 4096 100 4096 32 1 0.0643981
5793 5793 100 5793 64 1 0.0641692
5793 5793 100 5793 64 1 0.0633929
5793 5793 100 5793 64 1 0.0641041
5793 5793 100 5793 64 1 0.0634089
5793 5793 100 5793 64 1 0.0633931
5793 5793 100 5793 64 1 0.0633881
5793 5793 100 5793 64 1 0.063401
5793 5793 100 5793 64 1 0.063391
5793 5793 100 5793 64 1 0.0634031
5793 5793 100 5793 64 1 0.0633869
