10000 10000 100 1 1 8 3.06076
10000 10000 100 1 1 4 5.99624
10000 10000 100 1 1 8 3.05937
10000 10000 100 1 1 2 7.11084
10000 10000 100 1 1 1 10.496
10000 10000 100 1 1 8 3.04988
10000 10000 100 1 1 4 5.99643
10000 10000 100 1 1 8 3.05545
10000 10000 100 1 1 2 7.08916
10000 10000 100 1 1 8 3.04846
10000 10000 100 1 1 4 6.00132
10000 10000 100 1 1 1 10.4888
10000 10000 100 1 1 8 3.05087
10000 10000 100 1 1 2 7.09402
10000 10000 100 1 1 8 3.0341
10000 10000 100 1 1 4 5.99901
10000 10000 100 1 1 8 3.02732
10000 10000 100 1 1 2 7.08943
10000 10000 100 1 1 1 10.4908
10000 10000 100 1 1 4 5.99708
10000 10000 100 1 1 8 3.03829
10000 10000 100 1 1 8 3.0426
10000 10000 100 1 1 2 7.09002
10000 10000 100 1 1 4 5.99437
10000 10000 100 1 1 1 10.4915
10000 10000 100 1 1 2 7.08897
10000 10000 100 1 1 4 5.99189
10000 10000 100 1 1 4 6.00475
10000 10000 100 1 1 2 7.09275
10000 10000 100 1 1 1 10.4913
10000 10000 100 1 1 4 6.00421
10000 10000 100 1 1 2 7.09074
10000 10000 100 1 1 1 10.4882
10000 10000 100 1 1 4 5.99297
10000 10000 100 1 1 2 7.09508
10000 10000 100 1 1 2 7.08894
10000 10000 100 1 1 1 10.4953
10000 10000 100 1 1 1 10.489
10000 10000 100 1 1 1 10.4885
10000 10000 100 1 1 1 10.4904
10000 10000 100 1 1 16 1.71144
10000 10000 100 1 1 16 1.71629
10000 10000 100 1 1 16 1.71161
10000 10000 100 1 1 16 1.71296
10000 10000 100 1 1 16 1.71257
10000 10000 100 1 1 16 1.73153
10000 10000 100 1 1 16 1.71424
10000 10000 100 1 1 16 1.71361
10000 10000 100 1 1 16 1.71686
10000 10000 100 1 1 16 1.71398
10000 10000 100 1 1 32 1.04862
10000 10000 100 1 1 32 1.20718
10000 10000 100 1 1 32 1.12026
10000 10000 100 1 1 32 1.08457
10000 10000 100 1 1 32 1.21299
10000 10000 100 1 1 32 1.13031
10000 10000 100 1 1 32 1.14353
10000 10000 100 1 1 32 1.11606
10000 10000 100 1 1 32 1.08979
10000 10000 100 1 1 32 1.1273
10000 10000 100 1 1 64 0.861742
10000 10000 100 1 1 64 0.921383
10000 10000 100 1 1 64 0.858361
10000 10000 100 1 1 64 0.867569
10000 10000 100 1 1 64 0.899292
10000 10000 100 1 1 64 0.873436
10000 10000 100 1 1 64 0.916352
10000 10000 100 1 1 64 0.923667
10000 10000 100 1 1 64 0.849986
10000 10000 100 1 1 64 0.96131
