10000 10000 200 1 0 4 4.78407
10000 10000 200 1 0 2 9.51994
10000 10000 200 1 0 4 4.78613
10000 10000 200 1 0 4 4.8085
10000 10000 200 1 0 1 19.0259
10000 10000 200 1 0 2 9.55644
10000 10000 200 1 0 4 4.79224
10000 10000 200 1 0 4 4.79205
10000 10000 200 1 0 2 9.52195
10000 10000 200 1 0 8 2.4915
10000 10000 200 1 0 4 4.79372
10000 10000 200 1 0 8 2.4699
10000 10000 200 1 0 4 4.807
10000 10000 200 1 0 1 19.0275
10000 10000 200 1 0 8 2.48685
10000 10000 200 1 0 2 9.52453
10000 10000 200 1 0 8 2.50301
10000 10000 200 1 0 4 4.79216
10000 10000 200 1 0 8 2.48958
10000 10000 200 1 0 8 2.47234
10000 10000 200 1 0 4 4.80357
10000 10000 200 1 0 2 9.52868
10000 10000 200 1 0 8 2.48899
10000 10000 200 1 0 4 4.80009
10000 10000 200 1 0 8 2.47465
10000 10000 200 1 0 8 2.4847
10000 10000 200 1 0 1 19.0289
10000 10000 200 1 0 2 9.52763
10000 10000 200 1 0 16 1.32314
10000 10000 200 1 0 8 2.47731
10000 10000 200 1 0 16 1.32276
10000 10000 200 1 0 16 1.32256
10000 10000 200 1 0 16 1.47174
10000 10000 200 1 0 16 1.32255
10000 10000 200 1 0 2 9.57083
10000 10000 200 1 0 16 1.32365
10000 10000 200 1 0 16 1.3226
10000 10000 200 1 0 16 1.32336
10000 10000 200 1 0 1 19.0277
10000 10000 200 1 0 16 1.32282
10000 10000 200 1 0 16 1.32277
10000 10000 200 1 0 2 9.52304
10000 10000 200 1 0 2 9.52312
10000 10000 200 1 0 64 1.34441
10000 10000 200 1 0 32 1.33327
10000 10000 200 1 0 64 1.32778
10000 10000 200 1 0 32 1.41341
10000 10000 200 1 0 64 1.33782
10000 10000 200 1 0 32 1.32604
10000 10000 200 1 0 64 1.34522
10000 10000 200 1 0 1 19.0259
10000 10000 200 1 0 32 1.35518
10000 10000 200 1 0 64 1.3412
10000 10000 200 1 0 32 1.3953
10000 10000 200 1 0 2 9.52169
10000 10000 200 1 0 64 1.39895
10000 10000 200 1 0 32 1.33094
10000 10000 200 1 0 64 1.32634
10000 10000 200 1 0 32 1.33154
10000 10000 200 1 0 64 1.41673
10000 10000 200 1 0 32 1.39706
10000 10000 200 1 0 64 1.35921
10000 10000 200 1 0 32 1.332
10000 10000 200 1 0 64 1.33277
10000 10000 200 1 0 32 1.33741
10000 10000 200 1 0 1 19.0257
10000 10000 200 1 0 1 19.0266
10000 10000 200 1 0 1 19.0265
10000 10000 200 1 0 1 19.0265
10000 10000 200 1 0 1 19.0254
