2048 2048 100 2048 16 1 0.115855
1448 1448 100 1448 16 1 0.0769701
1024 1024 100 1024 16 1 0.054301
2048 2048 100 2048 16 1 0.11241
1448 1448 100 1448 16 1 0.0603142
1024 1024 100 1024 16 1 0.0793149
2048 2048 100 2048 16 1 0.109562
1448 1448 100 1448 16 1 0.059371
1024 1024 100 1024 16 1 0.0811732
2048 2048 100 2048 16 1 0.111095
1448 1448 100 1448 16 1 0.0585411
1024 1024 100 1024 16 1 0.0828681
2048 2048 100 2048 16 1 0.118666
1448 1448 100 1448 16 1 0.0593569
1024 1024 100 1024 16 1 0.0850551
2048 2048 100 2048 16 1 0.112461
1448 1448 100 1448 16 1 0.060096
1024 1024 100 1024 16 1 0.0791311
2048 2048 100 2048 16 1 0.113586
1448 1448 100 1448 16 1 0.0583591
1024 1024 100 1024 16 1 0.0836592
2048 2048 100 2048 16 1 0.10927
1448 1448 100 1448 16 1 0.0599611
1024 1024 100 1024 16 1 0.0880239
2048 2048 100 2048 16 1 0.108082
1448 1448 100 1448 16 1 0.0591719
1024 1024 100 1024 16 1 0.0778451
2048 2048 100 2048 16 1 0.112644
1448 1448 100 1448 16 1 0.0587051
1024 1024 100 1024 16 1 0.075541
2896 2896 100 2896 16 1 0.251111
4096 4096 100 4096 16 1 0.528568
2896 2896 100 2896 16 1 0.136731
4096 4096 100 4096 16 1 0.238628
2896 2896 100 2896 16 1 0.138135
4096 4096 100 4096 16 1 0.245965
2896 2896 100 2896 16 1 0.136469
4096 4096 100 4096 16 1 0.610231
2896 2896 100 2896 16 1 0.135601
2896 2896 100 2896 16 1 0.137645
4096 4096 100 4096 16 1 1.17698
2896 2896 100 2896 16 1 0.13605
4096 4096 100 4096 16 1 0.668756
2896 2896 100 2896 16 1 0.136567
2896 2896 100 2896 16 1 0.136787
4096 4096 100 4096 16 1 0.975941
2896 2896 100 2896 16 1 0.136079
4096 4096 100 4096 16 1 0.647188
4096 4096 100 4096 16 1 0.743838
4096 4096 100 4096 16 1 0.953965
