4096 4096 100 4096 8 4 0.318658
5793 5793 100 5793 16 4 0.307924
2048 2048 100 2048 2 4 0.488536
2896 2896 100 2896 4 4 0.371099
2048 2048 100 2048 2 4 0.490248
2896 2896 100 2896 4 4 0.369582
2048 2048 100 2048 2 4 0.488289
2896 2896 100 2896 4 4 0.379217
4096 4096 100 4096 8 4 0.318935
5793 5793 100 5793 16 4 0.308842
2048 2048 100 2048 2 4 0.490173
2896 2896 100 2896 4 4 0.371804
2896 2896 100 2896 4 4 0.3716
2048 2048 100 2048 2 4 0.48844
2896 2896 100 2896 4 4 0.374368
2048 2048 100 2048 2 4 0.491168
4096 4096 100 4096 8 4 0.317194
5793 5793 100 5793 16 4 0.307951
2896 2896 100 2896 4 4 0.368211
2048 2048 100 2048 2 4 0.489369
2896 2896 100 2896 4 4 0.373195
2048 2048 100 2048 2 4 0.49102
4096 4096 100 4096 8 4 0.320238
5793 5793 100 5793 16 4 0.308089
2896 2896 100 2896 4 4 0.374674
2048 2048 100 2048 2 4 0.488044
2048 2048 100 2048 2 4 0.489467
2896 2896 100 2896 4 4 0.374573
4096 4096 100 4096 8 4 0.31755
5793 5793 100 5793 16 4 0.306981
4096 4096 100 4096 8 4 0.316847
5793 5793 100 5793 16 4 0.310104
4096 4096 100 4096 8 4 0.320102
5793 5793 100 5793 16 4 0.309246
4096 4096 100 4096 8 4 0.315715
5793 5793 100 5793 16 4 0.309171
4096 4096 100 4096 8 4 0.319211
5793 5793 100 5793 16 4 0.307077
4096 4096 100 4096 8 4 0.316834
5793 5793 100 5793 16 4 0.308991
