1024 1024 100 1024 16 4 0.0162811
2048 2048 100 2048 16 4 0.0427172
1448 1448 100 1448 16 4 0.0232821
2896 2896 100 2896 16 4 0.079849
1024 1024 100 1024 16 4 0.0129189
2048 2048 100 2048 16 4 0.0409241
1448 1448 100 1448 16 4 0.0213809
2896 2896 100 2896 16 4 0.077858
1024 1024 100 1024 16 4 0.0126991
2048 2048 100 2048 16 4 0.040628
1448 1448 100 1448 16 4 0.0215459
2896 2896 100 2896 16 4 0.0777271
1024 1024 100 1024 16 4 0.0143988
2048 2048 100 2048 16 4 0.0408242
1448 1448 100 1448 16 4 0.0214851
2896 2896 100 2896 16 4 0.07829
1024 1024 100 1024 16 4 0.0139701
2048 2048 100 2048 16 4 0.0407948
1448 1448 100 1448 16 4 0.0212469
2896 2896 100 2896 16 4 0.0771921
1024 1024 100 1024 16 4 0.0144241
2048 2048 100 2048 16 4 0.0407019
1448 1448 100 1448 16 4 0.0212319
2896 2896 100 2896 16 4 0.078182
1024 1024 100 1024 16 4 0.0136008
2048 2048 100 2048 16 4 0.040369
1448 1448 100 1448 16 4 0.0212739
2896 2896 100 2896 16 4 0.0783188
1024 1024 100 1024 16 4 0.014241
2048 2048 100 2048 16 4 0.0406501
1448 1448 100 1448 16 4 0.021405
2896 2896 100 2896 16 4 0.077996
1024 1024 100 1024 16 4 0.014493
2048 2048 100 2048 16 4 0.0406339
1448 1448 100 1448 16 4 0.021419
2896 2896 100 2896 16 4 0.077589
1024 1024 100 1024 16 4 0.0122652
2048 2048 100 2048 16 4 0.040298
1448 1448 100 1448 16 4 0.021255
2896 2896 100 2896 16 4 0.0781591
4096 4096 100 4096 16 4 0.160122
4096 4096 100 4096 16 4 0.158977
4096 4096 100 4096 16 4 0.158088
4096 4096 100 4096 16 4 0.159219
4096 4096 100 4096 16 4 0.161128
4096 4096 100 4096 16 4 0.158224
4096 4096 100 4096 16 4 0.15822
4096 4096 100 4096 16 4 0.160792
4096 4096 100 4096 16 4 0.160442
4096 4096 100 4096 16 4 0.160349
