724 724 100 1 1 1 0.0554477
1024 1024 100 1 1 1 0.0555725
724 724 100 1 1 1 0.0555047
1024 1024 100 1 1 1 0.055672
724 724 100 1 1 1 0.055504
1024 1024 100 1 1 1 0.0556488
724 724 100 1 1 1 0.0554779
1024 1024 100 1 1 1 0.0555711
724 724 100 1 1 1 0.0553827
1024 1024 100 1 1 1 0.0556532
724 724 100 1 1 1 0.0554738
1024 1024 100 1 1 1 0.0556432
724 724 100 1 1 1 0.0566084
1024 1024 100 1 1 1 0.0556814
724 724 100 1 1 1 0.055508
1024 1024 100 1 1 1 0.0560031
724 724 100 1 1 1 0.055476
1024 1024 100 1 1 1 0.0558419
724 724 100 1 1 1 0.0554676
1024 1024 100 1 1 1 0.055607
2896 2896 100 1 1 1 0.0618562
2048 2048 100 1 1 1 0.0582436
2048 2048 100 1 1 1 0.0577651
2896 2896 100 1 1 1 0.0617675
1448 1448 100 1 1 1 0.0579561
2048 2048 100 1 1 1 0.0577676
2896 2896 100 1 1 1 0.0617487
2048 2048 100 1 1 1 0.0579889
1448 1448 100 1 1 1 0.0566922
2896 2896 100 1 1 1 0.061727
1448 1448 100 1 1 1 0.0559265
2048 2048 100 1 1 1 0.0578975
2896 2896 100 1 1 1 0.0617864
1448 1448 100 1 1 1 0.055948
2048 2048 100 1 1 1 0.0583964
2896 2896 100 1 1 1 0.0617402
2048 2048 100 1 1 1 0.0580381
1448 1448 100 1 1 1 0.0562267
2896 2896 100 1 1 1 0.0618883
2048 2048 100 1 1 1 0.0584235
1448 1448 100 1 1 1 0.0564111
2896 2896 100 1 1 1 0.0617987
2048 2048 100 1 1 1 0.0578647
1448 1448 100 1 1 1 0.0562284
2896 2896 100 1 1 1 0.0617589
2048 2048 100 1 1 1 0.0576413
1448 1448 100 1 1 1 0.0564873
2896 2896 100 1 1 1 0.0617426
1448 1448 100 1 1 1 0.0560359
1448 1448 100 1 1 1 0.0561641
5793 5793 100 1 1 1 0.258492
4096 4096 100 1 1 1 0.125092
4096 4096 100 1 1 1 0.124869
5793 5793 100 1 1 1 0.353876
4096 4096 100 1 1 1 0.203926
5793 5793 100 1 1 1 0.252579
4096 4096 100 1 1 1 0.164107
5793 5793 100 1 1 1 0.258248
4096 4096 100 1 1 1 0.131997
5793 5793 100 1 1 1 0.255517
4096 4096 100 1 1 1 0.134648
5793 5793 100 1 1 1 0.252326
4096 4096 100 1 1 1 0.14663
5793 5793 100 1 1 1 0.254192
4096 4096 100 1 1 1 0.131376
4096 4096 100 1 1 1 0.163775
5793 5793 100 1 1 1 0.255777
4096 4096 100 1 1 1 0.194511
5793 5793 100 1 1 1 0.25449
5793 5793 100 1 1 1 0.254824
