1024 1024 100 1024 16 4 5.01024
1448 1448 100 1448 16 4 6.41845
2048 2048 100 2048 16 4 11.13
2896 2896 100 2896 16 4 10.7776
1024 1024 100 1024 16 4 3.20609
1448 1448 100 1448 16 4 3.99506
4096 4096 100 4096 16 4 17.1766
1024 1024 100 1024 16 4 3.0732
2048 2048 100 2048 16 4 6.39086
1448 1448 100 1448 16 4 4.39633
2896 2896 100 2896 16 4 8.55441
1024 1024 100 1024 16 4 3.14848
2048 2048 100 2048 16 4 6.1081
1448 1448 100 1448 16 4 3.88148
1024 1024 100 1024 16 4 3.02034
4096 4096 100 4096 16 4 12.6259
2896 2896 100 2896 16 4 7.90734
1448 1448 100 1448 16 4 3.75146
1024 1024 100 1024 16 4 3.33282
2048 2048 100 2048 16 4 7.1325
1024 1024 100 1024 16 4 2.93711
1448 1448 100 1448 16 4 4.25931
2896 2896 100 2896 16 4 7.96055
2048 2048 100 2048 16 4 6.07922
1024 1024 100 1024 16 4 3.10204
1448 1448 100 1448 16 4 4.15944
4096 4096 100 4096 16 4 13.2508
1024 1024 100 1024 16 4 3.1891
2048 2048 100 2048 16 4 6.66558
2896 2896 100 2896 16 4 7.83619
1448 1448 100 1448 16 4 3.81278
1024 1024 100 1024 16 4 2.77898
1448 1448 100 1448 16 4 4.13864
2048 2048 100 2048 16 4 6.16467
4096 4096 100 4096 16 4 13.5819
2896 2896 100 2896 16 4 8.37432
1448 1448 100 1448 16 4 4.52811
2048 2048 100 2048 16 4 6.47654
2896 2896 100 2896 16 4 8.4385
4096 4096 100 4096 16 4 13.6494
2048 2048 100 2048 16 4 6.69526
2896 2896 100 2896 16 4 8.59803
2048 2048 100 2048 16 4 6.57974
4096 4096 100 4096 16 4 14.6862
2896 2896 100 2896 16 4 9.90188
2896 2896 100 2896 16 4 9.127
4096 4096 100 4096 16 4 16.2725
4096 4096 100 4096 16 4 17.254
4096 4096 100 4096 16 4 17.8279
4096 4096 100 4096 16 4 17.3743
