1024 1024 100 1 1 1 3.35674
1448 1448 100 1 1 1 6.00049
1024 1024 100 1 1 1 3.13957
1024 1024 100 1 1 1 3.1811
1448 1448 100 1 1 1 6.30277
2048 2048 100 1 1 1 12.6921
1024 1024 100 1 1 1 3.34065
1448 1448 100 1 1 1 6.36984
1024 1024 100 1 1 1 3.22613
1024 1024 100 1 1 1 3.30499
2896 2896 100 1 1 1 23.976
2048 2048 100 1 1 1 11.6553
1448 1448 100 1 1 1 6.34079
1024 1024 100 1 1 1 3.23039
1024 1024 100 1 1 1 3.25469
1448 1448 100 1 1 1 5.88262
1024 1024 100 1 1 1 3.22022
2048 2048 100 1 1 1 12.6248
1024 1024 100 1 1 1 3.08877
1448 1448 100 1 1 1 6.35679
1448 1448 100 1 1 1 6.09413
4096 4096 100 1 1 1 48.1
2048 2048 100 1 1 1 11.6365
2896 2896 100 1 1 1 25.7575
1448 1448 100 1 1 1 6.04944
1448 1448 100 1 1 1 5.72964
2048 2048 100 1 1 1 11.8951
1448 1448 100 1 1 1 5.88486
2048 2048 100 1 1 1 11.6333
2896 2896 100 1 1 1 23.7984
2048 2048 100 1 1 1 12.4174
2048 2048 100 1 1 1 11.8166
4096 4096 100 1 1 1 51.4947
2896 2896 100 1 1 1 25.3929
2048 2048 100 1 1 1 12.3657
2048 2048 100 1 1 1 12.1864
2896 2896 100 1 1 1 24.9233
4096 4096 100 1 1 1 43.7948
2896 2896 100 1 1 1 24.8059
2896 2896 100 1 1 1 23.9739
4096 4096 100 1 1 1 46.3879
2896 2896 100 1 1 1 23.4698
2896 2896 100 1 1 1 25.0272
4096 4096 100 1 1 1 49.256
2896 2896 100 1 1 1 24.1583
4096 4096 100 1 1 1 48.0382
4096 4096 100 1 1 1 43.7497
4096 4096 100 1 1 1 49.1436
4096 4096 100 1 1 1 47.2203
4096 4096 100 1 1 1 51.4482
