5793 5793 100 5793 8 8 0.644639
4096 4096 100 4096 4 8 0.790564
2896 2896 100 2896 2 8 1.45509
2896 2896 100 2896 2 8 1.40209
5793 5793 100 5793 8 8 0.6456
4096 4096 100 4096 4 8 0.788536
2896 2896 100 2896 2 8 1.42034
2896 2896 100 2896 2 8 1.41085
5793 5793 100 5793 8 8 0.647677
4096 4096 100 4096 4 8 0.787764
2896 2896 100 2896 2 8 1.41031
5793 5793 100 5793 8 8 0.645558
4096 4096 100 4096 4 8 0.791069
2896 2896 100 2896 2 8 1.46159
2896 2896 100 2896 2 8 1.49507
5793 5793 100 5793 8 8 0.64123
4096 4096 100 4096 4 8 0.784557
2896 2896 100 2896 2 8 1.41664
5793 5793 100 5793 8 8 0.643201
2896 2896 100 2896 2 8 1.41015
4096 4096 100 4096 4 8 0.789727
2896 2896 100 2896 2 8 1.41146
5793 5793 100 5793 8 8 0.641931
4096 4096 100 4096 4 8 0.790503
5793 5793 100 5793 8 8 0.64219
4096 4096 100 4096 4 8 0.785755
5793 5793 100 5793 8 8 0.639912
4096 4096 100 4096 4 8 0.791783
5793 5793 100 5793 8 8 0.637246
4096 4096 100 4096 4 8 0.788599
